# idx tvec_x tvec_y tvecKennan_x tvecKennan_y diferença
117 0.19563740051254686 -0.9806763010905756 -0.9996129189502109 -0.027821075964800084 1.5285798658314573
118 0.24404886482800686 -0.9697629357611895 -0.9998259692061723 -0.018655597040525756 1.5658319745463944
119 0.9291592025122136 0.3696798295645401 -0.010316887325667977 -0.999946779501744 1.660870967787529
120 0.11175489297721947 0.9937358018586481 -0.0007116541897750796 -0.9999997467741251 1.9969051459980993
121 -0.9293028983910206 0.36931845748899184 0.010329229383693638 -0.9999466520871695 1.6606611562414093
122 0.23647032044334843 0.9716387124592247 -0.9997944441921416 0.020274845561103847 1.5599499272472142
123 0.1837512933665122 0.9829727677744354 -0.9995540641333162 0.02986089205918182 1.5194189075818576
124 0.1810131969150599 0.9834806670914229 -0.9993624687791955 0.03570232479196763 1.5137934133477593
125 0.17898264723817175 0.9838522307682268 -0.9991231695309584 0.041867554339987526 1.5083992993007103
126 0.18227861806591683 0.9832469198507463 -0.9989458085770876 0.04590502724395647 1.5079459439030873
127 0.18769236761358518 0.9822278631456178 -0.9988752393677396 0.04741577984216588 1.5105682099883895
128 0.1935491064852565 0.9810905887729016 -0.9989407700045634 0.04601454142648374 1.5153875147472036
129 0.19889156124997465 0.9800215032658963 -0.9991461714354269 0.04131498645683561 1.521993539289105
130 0.20362889489733177 0.9790481464988795 -0.9995190661072664 0.03101026423715443 1.5317770210682815
131 0.20648222245947312 0.9784503522449143 -0.999785565614487 0.020708036819577242 1.540244240145416
132 0.20742299096367828 0.9782513495107901 -0.9999985754291342 0.001687939484151291 1.5529143353042143
133 0.2070038994387707 0.9783401175548018 0.9998515709311374 -0.017228932251781633 1.272699950154651
134 0.20462524726555642 0.9788403895332016 0.9995343467005631 -0.03051376354825301 1.2847864735851455
135 0.20077621598195342 0.9796371323586954 0.9992149517672549 -0.039616665240303814 1.2947519912023355
136 0.19212386490067318 0.98137068457114 0.9988884275053393 -0.04713713393822597 1.3071715236378099
137 0.19365748687613638 0.9810692013190603 0.9989669444644558 -0.045442753738618884 1.3047030759362577
138 0.17055034133679425 0.985348964108606 0.9987365049784775 -0.05025329465194879 1.3260333178308499
139 0.18816871324996265 0.9821367192778474 0.9991632516684916 -0.040899835149379137 1.3054945166637104
140 0.18418919645400617 0.9828908077246563 0.9993632758031418 -0.035679727801838285 1.3046051952546567
141 0.2228246108006147 0.9748585501607678 0.9996386674071653 -0.026880004174606016 1.267643565748452
142 0.19416448271523543 0.9809689870999618 0.9997523271303059 -0.02225498590289223 1.2866351911388678
143 0.9230428160153423 -0.38469723134234673 0.010647382827481422 -0.9999433150128687 1.1004513482994054
144 3.1096734427312097e-15 -1.0 1.245940937517352e-12 -1.0 1.2428312640746207e-12
145 -0.7965260768686476 -0.6046041753645448 -0.012916311491248993 -0.9999165809693634 0.8776765705086871
146 0.33121878038873065 -0.9435539833617376 0.9995327271200137 0.03056676980035933 1.1813360119528378
147 0.2984980357590255 -0.9544102486080099 0.9990221557192563 0.04421235553609107 1.2198283273287276
148 0.2662381849557388 -0.9639072719258184 0.9983350043556524 0.05768205161226027 1.2568255642460726
149 0.26706949704191196 -0.9636772715747635 0.9978264099956338 0.06589731037929834 1.2625488052489433
150 0.26656410841409783 -0.9638171901898186 0.9973531836049754 0.07270919579406904 1.2682427296299228
151 0.28687733081341416 -0.9579673256773278 0.9976200594895459 0.06895082961121463 1.2488859531707515
152 0.2871083608872096 -0.9578981099828207 0.9975261300142262 0.07029665666901348 1.2497511291699746
153 0.3005649609551459 -0.9537613455398744 0.9983706957713647 0.05706096586109596 1.2282892935983782
154 0.3010553682991534 -0.9536066616893262 0.9987322412862666 0.05033795998360403 1.2225619912655061
155 0.30639434333312765 -0.9519046729444401 0.9995294224990363 0.030674640319705168 1.2024551321462975
156 0.3080134910456014 -0.9513819891788479 0.999987020795774 0.005094922962346697 1.180540320926849
157 0.306941238111624 -0.9517284677608963 -0.999664615018781 -0.02589705541856119 1.6013689954268617
158 0.30337219002485405 -0.9528721395441908 -0.99904290213967 -0.04374105262045787 1.588333845735541
159 0.2977316690353308 -0.9546495971053652 -0.9981281385719145 -0.06115732982206934 1.5740333772404358
160 0.28956500934964197 -0.9571583491566806 -0.9976327862951188 -0.06876644319025015 1.564007143110094
161 0.28394714944059807 -0.9588399325875819 -0.9976079009730547 -0.06912652107647263 1.5601196434451674
162 0.27238521089119627 -0.9621882855698038 -0.9973908764282916 -0.07219030140957014 1.5506217216773623
163 0.26766784091672785 -0.9635112489945186 -0.9978923671600278 -0.06489085886129509 1.552147301589146
164 0.2689476696624055 -0.9631547907699788 -0.9984238944319848 -0.0561224289145515 1.558505177061692
165 0.2952200966192172 -0.9554292723965182 -0.9990225129219863 -0.0442042834467391 1.582843931927134
166 0.32924644012906307 -0.9442440265431069 -0.9994628475104463 -0.032772190136001265 1.6112880808914445
167 0.8351501730996886 0.5500219889891313 -0.014656745859583023 -0.9998925841313193 1.7675992146078248
168 -0.08539062791601885 0.9963475501370532 0.0011369376091174659 -0.9999993536862275 1.9982212039712983
169 -0.8604842968582571 0.5094769620506415 0.0165091320743014 -0.999863714992275 1.7456307610051034
170 0.3292464401290642 0.9442440265431065 -0.999462847510528 0.032772190133510716 1.6112880808929213
171 0.2952200966192182 0.9554292723965178 -0.9990225129220965 0.04420428344424966 1.5828439319286578
172 0.2689476696624067 0.9631547907699785 -0.9984238944321246 0.056122428912063545 1.5585051770632545
173 0.267667840916729 0.9635112489945183 -0.9978923671601895 0.06489085885880846 1.5521473015907186
174 0.27315051648662836 0.9619713069229705 -0.9975262656183236 0.0702947323884373 1.5523229683781123
175 0.2811862416616501 0.9596532173135232 -0.9974213838918687 0.07176756199864437 1.5566561588987913
176 0.28956500934964313 0.95715834915668 -0.9976327862952902 0.06876644318776416 1.564007143111648
177 0.29773166903533194 0.954649597105365 -0.9981281385720668 0.06115732981958212 1.5740333772419737
178 0.3033721900248552 0.9528721395441904 -0.9990429021397789 0.04374105261796837 1.588333845737056
179 0.3069412381116251 0.9517284677608959 -0.9996646150188457 0.02589705541607014 1.6013689954283556
180 0.3080134910456025 0.9513819891788474 0.9999870207957866 -0.0050949229598548475 1.1805403209248364
181 0.30639434333312876 0.9519046729444397 0.9995294224991127 -0.03067464031721446 1.2024551321443053
182 0.302459758471971 0.9531621554096011 0.9987762832611353 -0.04945640499543127 1.220696801160353
183 0.29928956434573556 0.9541623324538335 0.9982517276782523 -0.05910573734743963 1.2309590923541163
184 0.2871083608872107 0.9578981099828202 0.9975261300144014 -0.07029665666652778 1.2497511291680283
185 0.2868773308134152 0.9579673256773271 0.9976200594897175 -0.06895082960872866 1.248885953168804
186 0.266564108414099 0.9638171901898183 0.9973531836051563 -0.07270919579158379 1.2682427296279948
187 0.2670694970419131 0.963677271574763 0.9978264099957979 -0.06589731037681192 1.2625488052470097
188 0.2662381849557399 0.9639072719258183 0.9983350043557963 -0.0576820516097725 1.2568255642441335
189 0.2984980357590267 0.9544102486080096 0.9990221557193665 -0.04421235553360156 1.219828327326752
190 0.3312187803887312 0.9435539833617371 0.9995327271200898 -0.03056676979786867 1.1813360119508263
191 0.7965260768686491 -0.6046041753645433 0.01291631149374067 -0.9999165809693312 0.87767657050645
192 5.706627437018715e-15 -1.0 1.2459420649145433e-12 -1.0 1.2402354374775245e-12
193 -0.7975795048399291 -0.6032138372578117 -0.022263244721881688 -0.9997521432507427 0.8708374884691052
194 -0.9510685580664273 -0.30897993115645367 -0.04342291131220229 -0.9990567805551256 1.140187124180892
195 0.40168347407026617 -0.9157785685736708 0.9983585948396739 0.057272297926237156 1.1414241930769686
